,Event/Tabling,Event Date,Event Name,Event ID,Engagement Type
345,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
346,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
347,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
348,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
349,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
350,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
351,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
352,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
353,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
354,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
355,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
356,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
357,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
358,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
359,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
360,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
361,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
362,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Kids Engaged
363,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
364,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
365,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
366,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
367,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
368,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
369,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
370,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
371,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
372,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
373,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
374,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
375,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
376,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
377,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
378,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
379,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
380,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
381,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
382,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
383,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
384,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
385,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
386,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
387,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
388,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
389,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
390,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
391,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
392,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
393,Community Event,2025-06-10,Storytime in the Park at Lincoln Park,E11,Number Adults Engaged
394,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
395,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
396,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
397,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
398,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
399,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
400,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
401,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
402,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
403,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
404,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
405,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
406,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
407,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
408,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
409,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
410,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
411,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
412,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Kids Engaged
413,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Adults Engaged
414,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Adults Engaged
415,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Adults Engaged
416,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Adults Engaged
417,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Adults Engaged
418,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Adults Engaged
419,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Adults Engaged
420,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Adults Engaged
421,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Adults Engaged
422,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Adults Engaged
423,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Adults Engaged
424,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Adults Engaged
425,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Adults Engaged
426,Partner Tabling,2025-06-10,North WIC Clinic (Cedar Springs),E12,Number Adults Engaged
427,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
428,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
429,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
430,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
431,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
432,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
433,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
434,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
435,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
436,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
437,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
438,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
439,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
440,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
441,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
442,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
443,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
444,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
445,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
446,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
447,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
448,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
449,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
450,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
451,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
452,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
453,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
454,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
455,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
456,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
457,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
458,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
459,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
460,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
461,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
462,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
463,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
464,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
465,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
466,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
467,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
468,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
469,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
470,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
471,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
472,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
473,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
474,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
475,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
476,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
477,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
478,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
479,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
480,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
481,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
482,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
483,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
484,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
485,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
486,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
487,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
488,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
489,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
490,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
491,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
492,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
493,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
494,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
495,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
496,Community Event,2025-06-11,Community Night,E13,Number Kids Engaged
497,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
498,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
499,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
500,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
501,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
502,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
503,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
504,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
505,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
506,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
507,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
508,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
509,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
510,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
511,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
512,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
513,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
514,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
515,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
516,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
517,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
518,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
519,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
520,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
521,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
522,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
523,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
524,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
525,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
526,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
527,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
528,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
529,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
530,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
531,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
532,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
533,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
534,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
535,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
536,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
537,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
538,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
539,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
540,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
541,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
542,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
543,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
544,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
545,Community Event,2025-06-11,Community Night,E13,Number Adults Engaged
546,Community Event,2025-06-12,Bench Warrant Clinic,E14,Number Adults Engaged
547,Community Event,2025-06-12,Bench Warrant Clinic,E14,Number Adults Engaged
548,Community Event,2025-06-12,Bench Warrant Clinic,E14,Number Adults Engaged
549,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
550,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
551,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
552,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
553,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
554,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
555,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
556,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
557,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
558,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
559,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
560,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
561,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
562,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
563,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Kids Engaged
564,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Adults Engaged
565,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Adults Engaged
566,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Adults Engaged
567,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Adults Engaged
568,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Adults Engaged
569,Partner Tabling,2025-06-13,Cedar Springs Library,E15,Number Adults Engaged
570,Community Event,2025-06-14,Rock the Block,E16,Number Kids Engaged
571,Community Event,2025-06-14,Rock the Block,E16,Number Kids Engaged
572,Community Event,2025-06-14,Rock the Block,E16,Number Kids Engaged
573,Community Event,2025-06-14,Rock the Block,E16,Number Kids Engaged
574,Community Event,2025-06-14,Rock the Block,E16,Number Kids Engaged
575,Community Event,2025-06-14,Rock the Block,E16,Number Kids Engaged
576,Community Event,2025-06-14,Rock the Block,E16,Number Kids Engaged
577,Community Event,2025-06-14,Rock the Block,E16,Number Kids Engaged
578,Community Event,2025-06-14,Rock the Block,E16,Number Kids Engaged
579,Community Event,2025-06-14,Rock the Block,E16,Number Kids Engaged
580,Community Event,2025-06-14,Rock the Block,E16,Number Kids Engaged
581,Community Event,2025-06-14,Rock the Block,E16,Number Kids Engaged
582,Community Event,2025-06-14,Rock the Block,E16,Number Kids Engaged
583,Community Event,2025-06-14,Rock the Block,E16,Number Kids Engaged
